#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,11:52:10.180,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,11:52:10.180,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,11:52:55.136,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,11:54:03.903,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,11:54:45.164,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,11:54:45.165,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,11:54:59.689,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,11:54:59.689,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,11:55:34.038,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,11:55:56.387,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,11:56:11.833,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,11:56:12.044,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,11:56:14.052,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,11:56:19.566,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,11:56:22.955,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,11:57:10.048,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,11:57:10.048,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,11:57:10.205,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,11:57:10.205,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,11:57:37.331,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,11:58:30.436,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,11:58:30.436,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,11:59:34.674,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,12:01:38.102,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:01:44.913,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,12:01:44.913,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,12:01:56.255,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,12:03:11.337,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:04:15.610,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,12:04:24.621,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:04:38.475,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:04:43.174,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:04:53.184,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,12:06:06.064,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:06:19.205,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:06:19.205,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:06:59.377,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:06:59.377,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:07:00.315,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:07:03.216,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:07:03.216,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,12:07:28.229,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,12:07:29.536,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,12:07:29.583,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:07:45.557,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:07:45.557,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:08:30.133,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,12:08:30.171,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,12:08:35.778,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,12:08:35.957,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,12:08:57.030,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:09:01.691,ENTER,37.205,1,,37.205,,,0,1,A,,,,,
BHP,20130205,12:09:01.739,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:09:02.528,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,12:09:02.528,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,12:09:13.278,ENTER,37.205,1,,37.205,,,0,1,A,,,,,
BHP,20130205,12:09:24.393,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:09:24.656,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,12:09:37.101,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:09:37.634,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,12:09:47.792,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:10:34.592,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,12:10:50.544,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:11:33.133,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,12:11:41.766,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:11:44.938,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:11:45.920,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:11:45.920,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:11:45.925,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:11:45.957,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:11:56.741,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:11:56.741,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:12:10.178,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:12:11.284,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:12:30.806,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:12:50.907,ENTER,37.245,1,,37.245,,,0,1,A,,,,,
BHP,20130205,12:13:38.565,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:13:44.024,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:13:44.024,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:14:16.926,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:14:16.988,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:14:17.073,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:14:38.417,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:14:43.059,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:14:44.619,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:14:44.619,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:15:09.798,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:15:12.185,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:15:14.287,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:15:14.287,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:16:47.787,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:17:18.851,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:17:18.851,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:17:55.433,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:19:34.041,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:19:50.029,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:20:00.932,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:20:02.069,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:21:03.544,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:21:57.116,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:22:00.952,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:22:15.902,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:22:15.925,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:22:15.925,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:22:37.639,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:22:38.689,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:23:19.040,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:23:19.040,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:23:56.815,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:24:20.193,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:24:28.243,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:25:30.954,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:25:31.037,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:25:31.037,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:26:43.127,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:26:53.929,ENTER,37.275,1,,37.275,,,0,1,A,,,,,
BHP,20130205,12:27:17.199,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:27:17.199,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:27:17.256,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:27:17.300,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:27:35.685,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:28:20.505,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:28:52.269,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:28:57.571,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:29:11.519,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:30:14.831,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:30:14.831,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:30:14.832,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:30:14.832,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:30:14.921,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:30:15.281,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:30:15.281,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:30:21.323,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:30:21.555,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:30:39.030,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:30:52.957,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:31:17.284,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:31:17.284,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:31:21.876,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:31:27.654,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:31:27.654,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:31:32.101,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:31:32.101,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:32:12.670,ENTER,37.275,1,,37.275,,,0,1,A,,,,,
BHP,20130205,12:32:23.568,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:32:23.568,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,12:32:26.628,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,12:32:26.628,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,12:32:26.663,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:32:27.476,ENTER,37.295,1,,37.295,,,0,1,A,,,,,
BHP,20130205,12:32:39.169,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:33:07.165,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:33:07.165,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:33:21.883,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:33:43.935,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:33:44.012,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:33:48.958,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:33:48.958,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:33:48.958,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:33:49.016,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:33:55.404,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:33:55.404,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,12:34:44.709,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:35:22.783,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:35:22.783,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:35:41.029,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:35:41.093,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:35:48.164,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:35:48.164,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:35:48.178,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:35:48.178,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:36:12.725,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:36:16.035,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:36:20.512,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:36:32.922,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:36:45.269,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:36:46.737,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:36:53.585,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:36:53.585,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:37:03.180,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:37:23.823,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:38:31.725,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:38:32.783,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:38:32.821,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:38:36.793,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:38:36.803,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:39:16.397,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:39:49.004,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:39:49.239,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:40:21.081,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:40:40.671,ENTER,37.245,1,,37.245,,,0,1,B,,,,,
BHP,20130205,12:40:49.772,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:41:20.676,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:41:22.888,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:41:29.023,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:41:56.430,ENTER,37.235,1,,37.235,,,0,1,A,,,,,
BHP,20130205,12:41:59.045,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:41:59.419,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:42:00.710,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:42:27.112,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:42:27.112,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:43:07.636,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:43:07.636,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:43:30.549,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:43:30.549,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:43:44.310,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:43:44.311,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:43:44.350,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,12:43:44.350,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:44:03.791,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:44:09.647,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:44:09.647,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:44:58.617,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:45:00.541,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:45:00.541,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:45:07.414,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:45:07.853,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:45:07.983,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:45:07.983,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:45:07.983,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:45:08.863,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:45:26.807,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:46:32.269,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:46:52.103,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:46:52.103,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:47:02.705,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:47:12.708,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,12:47:30.681,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:48:20.660,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,12:48:38.650,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,12:48:45.546,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:48:48.021,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,12:48:57.837,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,12:48:58.992,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,12:48:58.992,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,12:49:21.301,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:49:35.842,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:49:53.189,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:50:08.336,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,12:50:16.952,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,12:51:20.839,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:51:20.956,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:51:24.519,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:51:24.550,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:51:24.550,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:51:29.802,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:51:33.567,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:52:42.986,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:53:37.476,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:53:39.143,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:53:39.143,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:54:47.786,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:54:47.786,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:55:04.097,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:55:19.818,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:55:19.818,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:55:22.506,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:55:22.517,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:55:22.773,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:55:22.834,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:55:51.719,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:55:57.653,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:55:57.653,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:56:44.381,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,12:56:47.060,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,12:56:56.056,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:58:19.056,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:58:21.310,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,12:58:21.310,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,12:58:32.775,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:59:07.708,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,12:59:07.708,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,12:59:13.470,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,12:59:13.470,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:00:01.727,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,13:00:17.429,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,13:00:17.429,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,13:00:20.048,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,13:00:20.080,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,13:00:23.972,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,13:00:23.972,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:00:23.972,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:01:25.156,ENTER,37.285,1,,37.285,,,0,1,B,,,,,
BHP,20130205,13:02:45.301,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:03:22.409,ENTER,37.285,1,,37.285,,,0,1,B,,,,,
BHP,20130205,13:03:41.699,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:03:45.239,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:03:45.239,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:03:45.292,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,13:03:45.292,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,13:03:49.707,ENTER,37.31,1,,37.31,,,0,1,B,,,,,
BHP,20130205,13:04:03.171,ENTER,37.31,1,,37.31,,,0,1,A,,,,,
BHP,20130205,13:05:40.241,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,13:06:13.326,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:06:13.959,ENTER,37.295,1,,37.295,,,0,1,B,,,,,
BHP,20130205,13:08:45.887,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:08:46.243,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:09:07.972,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,13:09:34.671,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:10:02.251,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:10:04.138,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:10:04.258,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:11:02.176,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:11:52.563,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:13:11.311,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:14:20.830,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:14:20.830,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:15:00.174,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
